,time,obs_id,doy,mig_year,sic,day_index
3428,2001-09-21,38,300,2001,0.4600000083446502,-36
3429,2001-09-22,38,300,2001,0.4699999988079071,-35
3430,2001-09-23,38,300,2001,0.4399999976158142,-34
3431,2001-09-24,38,300,2001,0.4900000095367431,-33
3432,2001-09-25,38,300,2001,0.4699999988079071,-32
3433,2001-09-26,38,300,2001,0.4799999892711639,-31
3434,2001-09-27,38,300,2001,0.4600000083446502,-30
3435,2001-09-28,38,300,2001,0.449999988079071,-29
3436,2001-09-29,38,300,2001,0.4399999976158142,-28
3437,2001-09-30,38,300,2001,0.4600000083446502,-27
3438,2001-10-01,38,300,2001,0.4900000095367431,-26
3439,2001-10-02,38,300,2001,0.4900000095367431,-25
3440,2001-10-03,38,300,2001,0.4799999892711639,-24
3441,2001-10-04,38,300,2001,0.4399999976158142,-23
3442,2001-10-05,38,300,2001,0.4199999868869781,-22
3443,2001-10-06,38,300,2001,0.4199999868869781,-21
3444,2001-10-07,38,300,2001,0.4699999988079071,-20
3445,2001-10-08,38,300,2001,0.5099999904632568,-19
3446,2001-10-09,38,300,2001,0.4699999988079071,-18
3447,2001-10-10,38,300,2001,0.4600000083446502,-17
3448,2001-10-11,38,300,2001,0.5,-16
3449,2001-10-12,38,300,2001,0.449999988079071,-15
3450,2001-10-13,38,300,2001,0.4399999976158142,-14
3451,2001-10-14,38,300,2001,0.4799999892711639,-13
3452,2001-10-15,38,300,2001,0.5099999904632568,-12
3453,2001-10-16,38,300,2001,0.5199999809265137,-11
3454,2001-10-17,38,300,2001,0.6299999952316284,-10
3455,2001-10-18,38,300,2001,0.7099999785423279,-9
3456,2001-10-19,38,300,2001,0.6899999976158142,-8
3457,2001-10-20,38,300,2001,0.7099999785423279,-7
3458,2001-10-21,38,300,2001,0.7099999785423279,-6
3459,2001-10-22,38,300,2001,0.7300000190734863,-5
3460,2001-10-23,38,300,2001,0.7599999904632568,-4
3461,2001-10-24,38,300,2001,0.7799999713897705,-3
3462,2001-10-25,38,300,2001,0.8500000238418579,-2
3463,2001-10-26,38,300,2001,0.8600000143051147,-1
3464,2001-10-27,38,300,2001,0.800000011920929,0
3465,2001-10-28,38,300,2001,0.8100000023841858,1
3466,2001-10-29,38,300,2001,0.8500000238418579,2
3467,2001-10-30,38,300,2001,0.8600000143051147,3
3468,2001-10-31,38,300,2001,0.7300000190734863,4
3469,2001-11-01,38,300,2001,0.7300000190734863,5
3470,2001-11-02,38,300,2001,0.7300000190734863,6
3471,2001-11-03,38,300,2001,0.7300000190734863,7
3472,2001-11-04,38,300,2001,0.7599999904632568,8
3473,2001-11-05,38,300,2001,0.7200000286102295,9
3474,2001-11-06,38,300,2001,0.699999988079071,10
3475,2001-11-07,38,300,2001,0.7799999713897705,11
3476,2001-11-08,38,300,2001,0.8500000238418579,12
3477,2001-11-09,38,300,2001,0.8899999856948853,13
3478,2001-11-10,38,300,2001,0.8799999952316284,14
3479,2001-11-11,38,300,2001,0.8899999856948853,15
3480,2001-11-12,38,300,2001,0.9100000262260436,16
3481,2001-11-13,38,300,2001,0.9100000262260436,17
3482,2001-11-14,38,300,2001,0.9399999976158142,18
3483,2001-11-15,38,300,2001,0.959999978542328,19
3484,2001-11-16,38,300,2001,0.959999978542328,20
3485,2001-11-17,38,300,2001,0.9700000286102296,21
3486,2001-11-18,38,300,2001,0.9900000095367432,22
3487,2001-11-19,38,300,2001,0.9800000190734864,23
3488,2001-11-20,38,300,2001,0.9700000286102296,24
3489,2001-11-21,38,300,2001,0.9700000286102296,25
3490,2001-11-22,38,300,2001,0.9700000286102296,26
3491,2001-11-23,38,300,2001,0.9399999976158142,27
3492,2001-11-24,38,300,2001,0.9200000166893004,28
3493,2001-11-25,38,300,2001,0.9100000262260436,29
3494,2001-11-26,38,300,2001,0.8999999761581421,30
3495,2001-11-27,38,300,2001,0.8999999761581421,31
3496,2001-11-28,38,300,2001,0.9200000166893004,32
3497,2001-11-29,38,300,2001,0.959999978542328,33
3498,2001-11-30,38,300,2001,0.9700000286102296,34
3499,2001-12-01,38,300,2001,0.9800000190734864,35
3500,2001-12-02,38,300,2001,0.9800000190734864,36
3501,2001-12-03,38,300,2001,0.9800000190734864,37
3502,2001-12-04,38,300,2001,0.949999988079071,38
3503,2001-12-05,38,300,2001,0.959999978542328,39
3504,2001-12-06,38,300,2001,0.959999978542328,40
3505,2001-12-07,38,300,2001,0.949999988079071,41
3506,2001-12-08,38,300,2001,0.9900000095367432,42
3507,2001-12-09,38,300,2001,0.959999978542328,43
3508,2001-12-10,38,300,2001,0.959999978542328,44
3509,2001-12-11,38,300,2001,0.9800000190734864,45
3510,2001-09-13,39,301,2001,0.270000010728836,-45
3511,2001-09-14,39,301,2001,0.2399999946355819,-44
3512,2001-09-15,39,301,2001,0.2199999988079071,-43
3513,2001-09-16,39,301,2001,0.2399999946355819,-42
3514,2001-09-17,39,301,2001,0.2399999946355819,-41
3515,2001-09-18,39,301,2001,0.2300000041723251,-40
3516,2001-09-19,39,301,2001,0.2199999988079071,-39
3517,2001-09-20,39,301,2001,0.1800000071525573,-38
3518,2001-09-21,39,301,2001,0.2199999988079071,-37
3519,2001-09-22,39,301,2001,0.2199999988079071,-36
3520,2001-09-23,39,301,2001,0.2399999946355819,-35
3521,2001-09-24,39,301,2001,0.2199999988079071,-34
3522,2001-09-25,39,301,2001,0.1899999976158142,-33
3523,2001-09-26,39,301,2001,0.2199999988079071,-32
3524,2001-09-27,39,301,2001,0.2000000029802322,-31
3525,2001-09-28,39,301,2001,0.0,-30
3526,2001-09-29,39,301,2001,0.050000000745058,-29
3527,2001-09-30,39,301,2001,0.2300000041723251,-28
3528,2001-10-01,39,301,2001,0.2800000011920929,-27
3529,2001-10-02,39,301,2001,0.25,-26
3530,2001-10-03,39,301,2001,0.25,-25
3531,2001-10-04,39,301,2001,0.2199999988079071,-24
3532,2001-10-05,39,301,2001,0.2300000041723251,-23
3533,2001-10-06,39,301,2001,0.270000010728836,-22
3534,2001-10-07,39,301,2001,0.3000000119209289,-21
3535,2001-10-08,39,301,2001,0.270000010728836,-20
3536,2001-10-09,39,301,2001,0.209999993443489,-19
3537,2001-10-10,39,301,2001,0.2800000011920929,-18
3538,2001-10-11,39,301,2001,0.2800000011920929,-17
3539,2001-10-12,39,301,2001,0.25,-16
3540,2001-10-13,39,301,2001,0.2599999904632568,-15
3541,2001-10-14,39,301,2001,0.2800000011920929,-14
3542,2001-10-15,39,301,2001,0.25,-13
3543,2001-10-16,39,301,2001,0.209999993443489,-12
3544,2001-10-17,39,301,2001,0.2899999916553497,-11
3545,2001-10-18,39,301,2001,0.270000010728836,-10
3546,2001-10-19,39,301,2001,0.2300000041723251,-9
3547,2001-10-20,39,301,2001,0.2800000011920929,-8
3548,2001-10-21,39,301,2001,0.3300000131130218,-7
3549,2001-10-22,39,301,2001,0.3799999952316284,-6
3550,2001-10-23,39,301,2001,0.4199999868869781,-5
3551,2001-10-24,39,301,2001,0.4399999976158142,-4
3552,2001-10-25,39,301,2001,0.4900000095367431,-3
3553,2001-10-26,39,301,2001,0.5699999928474426,-2
3554,2001-10-27,39,301,2001,0.6100000143051147,-1
3555,2001-10-28,39,301,2001,0.6499999761581421,0
3556,2001-10-29,39,301,2001,0.7599999904632568,1
3557,2001-10-30,39,301,2001,0.6000000238418579,2
3558,2001-10-31,39,301,2001,0.550000011920929,3
3559,2001-11-01,39,301,2001,0.6399999856948853,4
3560,2001-11-02,39,301,2001,0.7099999785423279,5
3561,2001-11-03,39,301,2001,0.7599999904632568,6
3562,2001-11-04,39,301,2001,0.8100000023841858,7
3563,2001-11-05,39,301,2001,0.8199999928474426,8
3564,2001-11-06,39,301,2001,0.8199999928474426,9
3565,2001-11-07,39,301,2001,0.8500000238418579,10
3566,2001-11-08,39,301,2001,0.8500000238418579,11
3567,2001-11-09,39,301,2001,0.8700000047683716,12
3568,2001-11-10,39,301,2001,0.8500000238418579,13
3569,2001-11-11,39,301,2001,0.8700000047683716,14
3570,2001-11-12,39,301,2001,0.8700000047683716,15
3571,2001-11-13,39,301,2001,0.8700000047683716,16
3572,2001-11-14,39,301,2001,0.8899999856948853,17
3573,2001-11-15,39,301,2001,0.9399999976158142,18
3574,2001-11-16,39,301,2001,0.9100000262260436,19
3575,2001-11-17,39,301,2001,0.8799999952316284,20
3576,2001-11-18,39,301,2001,0.9200000166893004,21
3577,2001-11-19,39,301,2001,0.9399999976158142,22
3578,2001-11-20,39,301,2001,0.9800000190734864,23
3579,2001-11-21,39,301,2001,0.9800000190734864,24
3580,2001-11-22,39,301,2001,0.9900000095367432,25
3581,2001-11-23,39,301,2001,0.949999988079071,26
3582,2001-11-24,39,301,2001,0.9399999976158142,27
3583,2001-11-25,39,301,2001,0.9300000071525574,28
3584,2001-11-26,39,301,2001,0.9300000071525574,29
3585,2001-11-27,39,301,2001,0.9300000071525574,30
3586,2001-11-28,39,301,2001,0.9399999976158142,31
3587,2001-11-29,39,301,2001,0.9800000190734864,32
3588,2001-11-30,39,301,2001,0.9800000190734864,33
3589,2001-12-01,39,301,2001,0.9900000095367432,34
3590,2001-12-02,39,301,2001,1.0,35
3591,2001-12-03,39,301,2001,0.9700000286102296,36
3592,2001-12-04,39,301,2001,0.959999978542328,37
3593,2001-12-05,39,301,2001,0.959999978542328,38
3594,2001-12-06,39,301,2001,0.9700000286102296,39
3595,2001-12-07,39,301,2001,0.9700000286102296,40
3596,2001-12-08,39,301,2001,0.9800000190734864,41
3597,2001-12-09,39,301,2001,0.9900000095367432,42
3598,2001-12-10,39,301,2001,1.0,43
3599,2001-12-11,39,301,2001,0.9800000190734864,44
3600,2001-12-12,39,301,2001,0.9800000190734864,45
3601,2001-09-13,40,301,2001,0.2899999916553497,-45
3602,2001-09-14,40,301,2001,0.2899999916553497,-44
3603,2001-09-15,40,301,2001,0.2399999946355819,-43
3604,2001-09-16,40,301,2001,0.3000000119209289,-42
3605,2001-09-17,40,301,2001,0.3000000119209289,-41
3606,2001-09-18,40,301,2001,0.2800000011920929,-40
3607,2001-09-19,40,301,2001,0.2599999904632568,-39
3608,2001-09-20,40,301,2001,0.25,-38
3609,2001-09-21,40,301,2001,0.2899999916553497,-37
3610,2001-09-22,40,301,2001,0.2599999904632568,-36
3611,2001-09-23,40,301,2001,0.3100000023841858,-35
3612,2001-09-24,40,301,2001,0.270000010728836,-34
3613,2001-09-25,40,301,2001,0.25,-33
3614,2001-09-26,40,301,2001,0.2899999916553497,-32
3615,2001-09-27,40,301,2001,0.25,-31
3616,2001-09-28,40,301,2001,0.2599999904632568,-30
3617,2001-09-29,40,301,2001,0.0,-29
3618,2001-09-30,40,301,2001,0.3100000023841858,-28
3619,2001-10-01,40,301,2001,0.3100000023841858,-27
3620,2001-10-02,40,301,2001,0.2800000011920929,-26
3621,2001-10-03,40,301,2001,0.2599999904632568,-25
3622,2001-10-04,40,301,2001,0.270000010728836,-24
3623,2001-10-05,40,301,2001,0.2599999904632568,-23
3624,2001-10-06,40,301,2001,0.3100000023841858,-22
3625,2001-10-07,40,301,2001,0.3199999928474426,-21
3626,2001-10-08,40,301,2001,0.3000000119209289,-20
3627,2001-10-09,40,301,2001,0.2599999904632568,-19
3628,2001-10-10,40,301,2001,0.3199999928474426,-18
3629,2001-10-11,40,301,2001,0.3400000035762787,-17
3630,2001-10-12,40,301,2001,0.3100000023841858,-16
3631,2001-10-13,40,301,2001,0.3100000023841858,-15
3632,2001-10-14,40,301,2001,0.2899999916553497,-14
3633,2001-10-15,40,301,2001,0.2899999916553497,-13
3634,2001-10-16,40,301,2001,0.270000010728836,-12
3635,2001-10-17,40,301,2001,0.3199999928474426,-11
3636,2001-10-18,40,301,2001,0.3100000023841858,-10
3637,2001-10-19,40,301,2001,0.3499999940395355,-9
3638,2001-10-20,40,301,2001,0.3499999940395355,-8
3639,2001-10-21,40,301,2001,0.4300000071525574,-7
3640,2001-10-22,40,301,2001,0.550000011920929,-6
3641,2001-10-23,40,301,2001,0.5799999833106995,-5
3642,2001-10-24,40,301,2001,0.5899999737739563,-4
3643,2001-10-25,40,301,2001,0.6700000166893005,-3
3644,2001-10-26,40,301,2001,0.7300000190734863,-2
3645,2001-10-27,40,301,2001,0.75,-1
3646,2001-10-28,40,301,2001,0.7799999713897705,0
3647,2001-10-29,40,301,2001,0.8700000047683716,1
3648,2001-10-30,40,301,2001,0.7200000286102295,2
3649,2001-10-31,40,301,2001,0.6499999761581421,3
3650,2001-11-01,40,301,2001,0.7799999713897705,4
3651,2001-11-02,40,301,2001,0.8399999737739563,5
3652,2001-11-03,40,301,2001,0.8999999761581421,6
3653,2001-11-04,40,301,2001,0.9300000071525574,7
3654,2001-11-05,40,301,2001,0.8799999952316284,8
3655,2001-11-06,40,301,2001,0.8700000047683716,9
3656,2001-11-07,40,301,2001,0.8399999737739563,10
3657,2001-11-08,40,301,2001,0.8600000143051147,11
3658,2001-11-09,40,301,2001,0.8899999856948853,12
3659,2001-11-10,40,301,2001,0.8700000047683716,13
3660,2001-11-11,40,301,2001,0.8700000047683716,14
3661,2001-11-12,40,301,2001,0.8899999856948853,15
3662,2001-11-13,40,301,2001,0.9399999976158142,16
3663,2001-11-14,40,301,2001,0.9399999976158142,17
3664,2001-11-15,40,301,2001,0.959999978542328,18
3665,2001-11-16,40,301,2001,0.9399999976158142,19
3666,2001-11-17,40,301,2001,0.949999988079071,20
3667,2001-11-18,40,301,2001,0.959999978542328,21
3668,2001-11-19,40,301,2001,0.9700000286102296,22
3669,2001-11-20,40,301,2001,0.9900000095367432,23
3670,2001-11-21,40,301,2001,1.0,24
3671,2001-11-22,40,301,2001,0.9900000095367432,25
3672,2001-11-23,40,301,2001,0.949999988079071,26
3673,2001-11-24,40,301,2001,0.9399999976158142,27
3674,2001-11-25,40,301,2001,0.9399999976158142,28
3675,2001-11-26,40,301,2001,0.9399999976158142,29
3676,2001-11-27,40,301,2001,0.9300000071525574,30
3677,2001-11-28,40,301,2001,0.9399999976158142,31
3678,2001-11-29,40,301,2001,0.9900000095367432,32
3679,2001-11-30,40,301,2001,0.9800000190734864,33
3680,2001-12-01,40,301,2001,0.9800000190734864,34
3681,2001-12-02,40,301,2001,0.9900000095367432,35
3682,2001-12-03,40,301,2001,0.959999978542328,36
3683,2001-12-04,40,301,2001,0.959999978542328,37
3684,2001-12-05,40,301,2001,0.959999978542328,38
3685,2001-12-06,40,301,2001,0.959999978542328,39
3686,2001-12-07,40,301,2001,0.9800000190734864,40
3687,2001-12-08,40,301,2001,0.9800000190734864,41
3688,2001-12-09,40,301,2001,0.9900000095367432,42
3689,2001-12-10,40,301,2001,1.0,43
3690,2001-12-11,40,301,2001,0.9800000190734864,44
3691,2001-12-12,40,301,2001,0.9700000286102296,45
3692,2001-09-11,41,299,2001,0.2599999904632568,-45
3693,2001-09-12,41,299,2001,0.2199999988079071,-44
3694,2001-09-13,41,299,2001,0.270000010728836,-43
3695,2001-09-14,41,299,2001,0.2399999946355819,-42
3696,2001-09-15,41,299,2001,0.2199999988079071,-41
3697,2001-09-16,41,299,2001,0.2399999946355819,-40
3698,2001-09-17,41,299,2001,0.2399999946355819,-39
3699,2001-09-18,41,299,2001,0.2300000041723251,-38
3700,2001-09-19,41,299,2001,0.2199999988079071,-37
3701,2001-09-20,41,299,2001,0.1800000071525573,-36
3702,2001-09-21,41,299,2001,0.2199999988079071,-35
3703,2001-09-22,41,299,2001,0.2199999988079071,-34
3704,2001-09-23,41,299,2001,0.2399999946355819,-33
3705,2001-09-24,41,299,2001,0.2199999988079071,-32
3706,2001-09-25,41,299,2001,0.1899999976158142,-31
3707,2001-09-26,41,299,2001,0.2199999988079071,-30
3708,2001-09-27,41,299,2001,0.2000000029802322,-29
3709,2001-09-28,41,299,2001,0.0,-28
3710,2001-09-29,41,299,2001,0.050000000745058,-27
3711,2001-09-30,41,299,2001,0.2300000041723251,-26
3712,2001-10-01,41,299,2001,0.2800000011920929,-25
3713,2001-10-02,41,299,2001,0.25,-24
3714,2001-10-03,41,299,2001,0.25,-23
3715,2001-10-04,41,299,2001,0.2199999988079071,-22
3716,2001-10-05,41,299,2001,0.2300000041723251,-21
3717,2001-10-06,41,299,2001,0.270000010728836,-20
3718,2001-10-07,41,299,2001,0.3000000119209289,-19
3719,2001-10-08,41,299,2001,0.270000010728836,-18
3720,2001-10-09,41,299,2001,0.209999993443489,-17
3721,2001-10-10,41,299,2001,0.2800000011920929,-16
3722,2001-10-11,41,299,2001,0.2800000011920929,-15
3723,2001-10-12,41,299,2001,0.25,-14
3724,2001-10-13,41,299,2001,0.2599999904632568,-13
3725,2001-10-14,41,299,2001,0.2800000011920929,-12
3726,2001-10-15,41,299,2001,0.25,-11
3727,2001-10-16,41,299,2001,0.209999993443489,-10
3728,2001-10-17,41,299,2001,0.2899999916553497,-9
3729,2001-10-18,41,299,2001,0.270000010728836,-8
3730,2001-10-19,41,299,2001,0.2300000041723251,-7
3731,2001-10-20,41,299,2001,0.2800000011920929,-6
3732,2001-10-21,41,299,2001,0.3300000131130218,-5
3733,2001-10-22,41,299,2001,0.3799999952316284,-4
3734,2001-10-23,41,299,2001,0.4199999868869781,-3
3735,2001-10-24,41,299,2001,0.4399999976158142,-2
3736,2001-10-25,41,299,2001,0.4900000095367431,-1
3737,2001-10-26,41,299,2001,0.5699999928474426,0
3738,2001-10-27,41,299,2001,0.6100000143051147,1
3739,2001-10-28,41,299,2001,0.6499999761581421,2
3740,2001-10-29,41,299,2001,0.7599999904632568,3
3741,2001-10-30,41,299,2001,0.6000000238418579,4
3742,2001-10-31,41,299,2001,0.550000011920929,5
3743,2001-11-01,41,299,2001,0.6399999856948853,6
3744,2001-11-02,41,299,2001,0.7099999785423279,7
3745,2001-11-03,41,299,2001,0.7599999904632568,8
3746,2001-11-04,41,299,2001,0.8100000023841858,9
3747,2001-11-05,41,299,2001,0.8199999928474426,10
3748,2001-11-06,41,299,2001,0.8199999928474426,11
3749,2001-11-07,41,299,2001,0.8500000238418579,12
3750,2001-11-08,41,299,2001,0.8500000238418579,13
3751,2001-11-09,41,299,2001,0.8700000047683716,14
3752,2001-11-10,41,299,2001,0.8500000238418579,15
3753,2001-11-11,41,299,2001,0.8700000047683716,16
3754,2001-11-12,41,299,2001,0.8700000047683716,17
3755,2001-11-13,41,299,2001,0.8700000047683716,18
3756,2001-11-14,41,299,2001,0.8899999856948853,19
3757,2001-11-15,41,299,2001,0.9399999976158142,20
3758,2001-11-16,41,299,2001,0.9100000262260436,21
3759,2001-11-17,41,299,2001,0.8799999952316284,22
3760,2001-11-18,41,299,2001,0.9200000166893004,23
3761,2001-11-19,41,299,2001,0.9399999976158142,24
3762,2001-11-20,41,299,2001,0.9800000190734864,25
3763,2001-11-21,41,299,2001,0.9800000190734864,26
3764,2001-11-22,41,299,2001,0.9900000095367432,27
3765,2001-11-23,41,299,2001,0.949999988079071,28
3766,2001-11-24,41,299,2001,0.9399999976158142,29
3767,2001-11-25,41,299,2001,0.9300000071525574,30
3768,2001-11-26,41,299,2001,0.9300000071525574,31
3769,2001-11-27,41,299,2001,0.9300000071525574,32
3770,2001-11-28,41,299,2001,0.9399999976158142,33
3771,2001-11-29,41,299,2001,0.9800000190734864,34
3772,2001-11-30,41,299,2001,0.9800000190734864,35
3773,2001-12-01,41,299,2001,0.9900000095367432,36
3774,2001-12-02,41,299,2001,1.0,37
3775,2001-12-03,41,299,2001,0.9700000286102296,38
3776,2001-12-04,41,299,2001,0.959999978542328,39
3777,2001-12-05,41,299,2001,0.959999978542328,40
3778,2001-12-06,41,299,2001,0.9700000286102296,41
3779,2001-12-07,41,299,2001,0.9700000286102296,42
3780,2001-12-08,41,299,2001,0.9800000190734864,43
3781,2001-12-09,41,299,2001,0.9900000095367432,44
3782,2001-12-10,41,299,2001,1.0,45
3783,2001-09-14,42,302,2001,0.4291666746139526,-45
3784,2001-09-15,42,302,2001,0.4136111140251159,-44
3785,2001-09-16,42,302,2001,0.3897222280502319,-43
3786,2001-09-17,42,302,2001,0.4002777636051178,-42
3787,2001-09-18,42,302,2001,0.3844444155693054,-41
3788,2001-09-19,42,302,2001,0.4083333313465118,-40
3789,2001-09-20,42,302,2001,0.4427777528762817,-39
3790,2001-09-21,42,302,2001,0.4183333218097687,-38
3791,2001-09-22,42,302,2001,0.4074999988079071,-37
3792,2001-09-23,42,302,2001,0.4319444298744201,-36
3793,2001-09-24,42,302,2001,0.3858333230018616,-35
3794,2001-09-25,42,302,2001,0.42166668176651,-34
3795,2001-09-26,42,302,2001,0.4099999964237213,-33
3796,2001-09-27,42,302,2001,0.4538888931274414,-32
3797,2001-09-28,42,302,2001,0.4202777743339538,-31
3798,2001-09-29,42,302,2001,0.3680555522441864,-30
3799,2001-09-30,42,302,2001,0.4122222065925598,-29
3800,2001-10-01,42,302,2001,0.4638888835906982,-28
3801,2001-10-02,42,302,2001,0.4433333277702331,-27
3802,2001-10-03,42,302,2001,0.4675000011920929,-26
3803,2001-10-04,42,302,2001,0.4697222411632538,-25
3804,2001-10-05,42,302,2001,0.4383333325386047,-24
3805,2001-10-06,42,302,2001,0.4463888704776764,-23
3806,2001-10-07,42,302,2001,0.4944444596767425,-22
3807,2001-10-08,42,302,2001,0.4666666388511657,-21
3808,2001-10-09,42,302,2001,0.4513888955116272,-20
3809,2001-10-10,42,302,2001,0.45333331823349,-19
3810,2001-10-11,42,302,2001,0.4855555593967438,-18
3811,2001-10-12,42,302,2001,0.4563888907432556,-17
3812,2001-10-13,42,302,2001,0.5083333253860474,-16
3813,2001-10-14,42,302,2001,0.4866666495800018,-15
3814,2001-10-15,42,302,2001,0.5422222018241882,-14
3815,2001-10-16,42,302,2001,0.5363888740539551,-13
3816,2001-10-17,42,302,2001,0.6405555605888367,-12
3817,2001-10-18,42,302,2001,0.7205555438995361,-11
3818,2001-10-19,42,302,2001,0.7152777910232544,-10
3819,2001-10-20,42,302,2001,0.7416666746139526,-9
3820,2001-10-21,42,302,2001,0.7416666746139526,-8
3821,2001-10-22,42,302,2001,0.7594444751739502,-7
3822,2001-10-23,42,302,2001,0.7924999594688416,-6
3823,2001-10-24,42,302,2001,0.8280555605888367,-5
3824,2001-10-25,42,302,2001,0.847777783870697,-4
3825,2001-10-26,42,302,2001,0.8827778100967407,-3
3826,2001-10-27,42,302,2001,0.8899999856948853,-2
3827,2001-10-28,42,302,2001,0.913888931274414,-1
3828,2001-10-29,42,302,2001,0.9438889026641846,0
3829,2001-10-30,42,302,2001,0.9444444179534912,1
3830,2001-10-31,42,302,2001,0.8513888716697693,2
3831,2001-11-01,42,302,2001,0.8300000429153442,3
3832,2001-11-02,42,302,2001,0.8575000166893005,4
3833,2001-11-03,42,302,2001,0.8644444346427917,5
3834,2001-11-04,42,302,2001,0.8774999976158142,6
3835,2001-11-05,42,302,2001,0.8222222328186035,7
3836,2001-11-06,42,302,2001,0.8355555534362793,8
3837,2001-11-07,42,302,2001,0.8916666507720947,9
3838,2001-11-08,42,302,2001,0.925000011920929,10
3839,2001-11-09,42,302,2001,0.9438889026641846,11
3840,2001-11-10,42,302,2001,0.9086111187934875,12
3841,2001-11-11,42,302,2001,0.9088888764381408,13
3842,2001-11-12,42,302,2001,0.9255555868148804,14
3843,2001-11-13,42,302,2001,0.9241666793823242,15
3844,2001-11-14,42,302,2001,0.9430555701255798,16
3845,2001-11-15,42,302,2001,0.9327777624130248,17
3846,2001-11-16,42,302,2001,0.9258333444595336,18
3847,2001-11-17,42,302,2001,0.9416666626930236,19
3848,2001-11-18,42,302,2001,0.9652777910232544,20
3849,2001-11-19,42,302,2001,0.9436110854148864,21
3850,2001-11-20,42,302,2001,0.9413889050483704,22
3851,2001-11-21,42,302,2001,0.9322222471237184,23
3852,2001-11-22,42,302,2001,0.944166660308838,24
3853,2001-11-23,42,302,2001,0.930833339691162,25
3854,2001-11-24,42,302,2001,0.9225000143051147,26
3855,2001-11-25,42,302,2001,0.9133333563804626,27
3856,2001-11-26,42,302,2001,0.9024999737739564,28
3857,2001-11-27,42,302,2001,0.9097222685813904,29
3858,2001-11-28,42,302,2001,0.9222222566604614,30
3859,2001-11-29,42,302,2001,0.9436110854148864,31
3860,2001-11-30,42,302,2001,0.9555555582046508,32
3861,2001-12-01,42,302,2001,0.9725000262260436,33
3862,2001-12-02,42,302,2001,0.9811111092567444,34
3863,2001-12-03,42,302,2001,0.9816666841506958,35
3864,2001-12-04,42,302,2001,0.9427777528762816,36
3865,2001-12-05,42,302,2001,0.9480555653572084,37
3866,2001-12-06,42,302,2001,0.9311110973358154,38
3867,2001-12-07,42,302,2001,0.938611090183258,39
3868,2001-12-08,42,302,2001,0.949999988079071,40
3869,2001-12-09,42,302,2001,0.9900000095367432,41
3870,2001-12-10,42,302,2001,0.9700000286102296,42
3871,2001-12-11,42,302,2001,0.9642857313156128,43
3872,2001-12-12,42,302,2001,0.9700000286102296,44
3873,2001-12-13,42,302,2001,0.9485714435577391,45
3874,2001-09-16,43,304,2001,0.2399999946355819,-45
3875,2001-09-17,43,304,2001,0.2399999946355819,-44
3876,2001-09-18,43,304,2001,0.2300000041723251,-43
3877,2001-09-19,43,304,2001,0.2199999988079071,-42
3878,2001-09-20,43,304,2001,0.1800000071525573,-41
3879,2001-09-21,43,304,2001,0.2199999988079071,-40
3880,2001-09-22,43,304,2001,0.2199999988079071,-39
3881,2001-09-23,43,304,2001,0.2399999946355819,-38
3882,2001-09-24,43,304,2001,0.2199999988079071,-37
3883,2001-09-25,43,304,2001,0.1899999976158142,-36
3884,2001-09-26,43,304,2001,0.2199999988079071,-35
3885,2001-09-27,43,304,2001,0.2000000029802322,-34
3886,2001-09-28,43,304,2001,0.0,-33
3887,2001-09-29,43,304,2001,0.050000000745058,-32
3888,2001-09-30,43,304,2001,0.2300000041723251,-31
3889,2001-10-01,43,304,2001,0.2800000011920929,-30
3890,2001-10-02,43,304,2001,0.25,-29
3891,2001-10-03,43,304,2001,0.25,-28
3892,2001-10-04,43,304,2001,0.2199999988079071,-27
3893,2001-10-05,43,304,2001,0.2300000041723251,-26
3894,2001-10-06,43,304,2001,0.270000010728836,-25
3895,2001-10-07,43,304,2001,0.3000000119209289,-24
3896,2001-10-08,43,304,2001,0.270000010728836,-23
3897,2001-10-09,43,304,2001,0.209999993443489,-22
3898,2001-10-10,43,304,2001,0.2800000011920929,-21
3899,2001-10-11,43,304,2001,0.2800000011920929,-20
3900,2001-10-12,43,304,2001,0.25,-19
3901,2001-10-13,43,304,2001,0.2599999904632568,-18
3902,2001-10-14,43,304,2001,0.2800000011920929,-17
3903,2001-10-15,43,304,2001,0.25,-16
3904,2001-10-16,43,304,2001,0.209999993443489,-15
3905,2001-10-17,43,304,2001,0.2899999916553497,-14
3906,2001-10-18,43,304,2001,0.270000010728836,-13
3907,2001-10-19,43,304,2001,0.2300000041723251,-12
3908,2001-10-20,43,304,2001,0.2800000011920929,-11
3909,2001-10-21,43,304,2001,0.3300000131130218,-10
3910,2001-10-22,43,304,2001,0.3799999952316284,-9
3911,2001-10-23,43,304,2001,0.4199999868869781,-8
3912,2001-10-24,43,304,2001,0.4399999976158142,-7
3913,2001-10-25,43,304,2001,0.4900000095367431,-6
3914,2001-10-26,43,304,2001,0.5699999928474426,-5
3915,2001-10-27,43,304,2001,0.6100000143051147,-4
3916,2001-10-28,43,304,2001,0.6499999761581421,-3
3917,2001-10-29,43,304,2001,0.7599999904632568,-2
3918,2001-10-30,43,304,2001,0.6000000238418579,-1
3919,2001-10-31,43,304,2001,0.550000011920929,0
3920,2001-11-01,43,304,2001,0.6399999856948853,1
3921,2001-11-02,43,304,2001,0.7099999785423279,2
3922,2001-11-03,43,304,2001,0.7599999904632568,3
3923,2001-11-04,43,304,2001,0.8100000023841858,4
